city,date,pm25,pm10,no2,o3,co,so2,sub_pm25,sub_pm10,sub_no2,sub_o3,sub_co,sub_so2,aqi,dominant_pollutant
Mumbai,2020-01-22,81.8,183.1,58.3,72.0,3174.3,17.5,172.1,155.6,72.7,72.0,401.0,21.9,401.0,co
Mumbai,2020-01-23,77.3,150.8,53.7,76.4,2522.3,16.5,156.7,134.1,67.0,76.4,401.0,20.6,401.0,co
Mumbai,2020-01-24,70.7,155.6,52.3,74.0,2574.4,15.0,134.0,137.3,65.1,74.0,401.0,18.8,401.0,co
Mumbai,2020-01-25,94.2,189.2,61.3,87.6,2796.9,15.9,212.1,159.6,76.5,87.6,401.0,19.8,401.0,co
Mumbai,2020-01-26,92.0,181.0,58.7,98.5,2834.4,15.1,204.3,154.1,73.2,98.5,401.0,18.9,401.0,co
Mumbai,2020-01-27,34.2,98.8,32.5,18717.7,1714.7,9.8,56.5,98.8,40.6,401.0,401.0,12.3,401.0,o3
Mumbai,2020-01-28,23.6,75.0,20.5,31373.0,1309.2,3.6,39.3,75.0,25.6,401.0,401.0,4.5,401.0,o3
Mumbai,2020-01-29,28.6,97.5,22.5,52.7,1308.6,1.6,47.6,97.5,28.1,52.7,401.0,2.0,401.0,co
Mumbai,2020-01-30,60.3,123.9,35.1,76.7,1693.3,5.3,,116.2,43.9,76.7,401.0,6.6,401.0,co
Mumbai,2020-01-31,69.7,158.8,39.7,65.3,2027.2,6.7,130.8,139.4,49.7,65.3,401.0,8.4,401.0,co
Mumbai,2020-02-01,84.0,191.4,39.6,82.1,2837.1,6.9,179.6,161.1,49.5,82.1,401.0,8.6,401.0,co
Mumbai,2020-02-02,76.0,151.2,39.8,71.1,2720.6,6.1,152.3,134.3,49.8,71.1,401.0,7.7,401.0,co
Mumbai,2020-02-03,74.8,138.1,34.2,61.8,2416.2,3.7,148.0,125.6,42.7,61.8,401.0,4.6,401.0,co
Mumbai,2020-02-04,81.8,211.5,68.0,129.4,1321.1,7.9,172.1,174.4,85.0,142.9,401.0,9.8,401.0,co
Mumbai,2020-02-05,65.8,142.4,41.8,76.9,1984.8,7.3,117.4,128.5,52.0,76.9,401.0,9.1,401.0,co
Mumbai,2020-02-06,50.4,125.1,33.5,85.5,1868.6,6.1,83.8,117.0,41.9,85.5,401.0,7.7,401.0,co
Mumbai,2020-02-07,,,,,,,,,,,,,,
Mumbai,2020-02-08,70.6,132.9,26.8,79.6,1746.5,6.1,133.9,122.2,33.5,79.6,401.0,7.6,401.0,co
Mumbai,2020-02-09,67.5,111.3,21.4,69.5,1650.7,7.7,123.1,107.9,26.8,69.5,401.0,9.7,401.0,co
Mumbai,2020-02-10,54.7,105.3,26.2,63.9,1722.6,6.8,91.0,103.9,32.7,63.9,401.0,8.4,401.0,co
Mumbai,2020-02-11,77.6,138.8,32.5,67.9,2208.2,14.0,157.5,126.1,40.7,67.9,401.0,17.5,401.0,co
Mumbai,2020-02-12,70.7,130.4,84.0,132.5,2209.9,7.8,134.1,120.5,104.0,147.6,401.0,9.8,401.0,co
Mumbai,2020-02-13,65.1,159.2,92.0,182.6,1958.5,9.9,115.0,139.7,112.0,235.4,401.0,12.4,401.0,co
Mumbai,2020-02-14,65.6,145.5,77.7,200.7,1625.2,10.6,116.7,130.6,97.1,281.4,401.0,13.2,401.0,co
Mumbai,2020-02-15,78.5,189.2,52.0,91.7,1661.4,15.7,160.7,159.6,64.8,91.7,401.0,19.6,401.0,co
Mumbai,2020-02-16,90.0,247.6,75.0,133.8,2321.6,13.6,199.9,198.4,93.7,149.4,401.0,17.0,401.0,co
Mumbai,2020-02-17,103.4,269.8,97.6,111.0,2636.8,31.3,243.3,219.8,117.6,115.7,401.0,39.1,401.0,co
Mumbai,2020-02-18,101.5,251.6,112.9,125.2,2426.2,42.2,236.9,201.6,132.9,136.7,401.0,52.5,401.0,co
Mumbai,2020-02-19,81.5,221.4,83.8,107.3,2444.9,23.7,171.1,181.0,103.8,110.3,401.0,29.6,401.0,co
Mumbai,2020-02-20,56.8,155.8,69.4,75.7,2015.0,17.1,94.7,137.4,86.7,75.7,401.0,21.4,401.0,co
Mumbai,2020-02-21,43.6,138.6,67.1,66.1,1414.4,15.3,72.2,126.0,83.8,66.1,401.0,19.1,401.0,co
Mumbai,2020-02-22,81.7,225.1,96.5,98.2,2204.1,19.5,171.8,183.4,116.5,98.2,401.0,24.3,401.0,co
Mumbai,2020-02-23,73.9,216.9,87.1,109.5,2319.2,19.2,144.9,178.0,107.1,113.5,401.0,24.0,401.0,co
Mumbai,2020-02-24,86.7,223.9,102.0,104.8,2141.2,19.9,188.8,182.6,122.0,106.7,401.0,24.9,401.0,co
Mumbai,2020-02-25,46.6,171.0,78.6,90.9,1843.8,19.0,77.3,147.5,98.3,90.9,401.0,23.8,401.0,co
Mumbai,2020-02-26,46.5,180.4,84.8,113.0,1579.8,19.8,77.3,153.8,104.8,118.8,401.0,24.7,401.0,co
Mumbai,2020-02-27,61.1,220.0,125.3,133.3,2601.6,22.6,101.3,180.1,145.3,148.7,401.0,28.2,401.0,co
Mumbai,2020-02-28,78.1,241.9,130.0,116.7,3145.9,25.4,159.4,194.6,150.0,124.2,401.0,31.7,401.0,co
Mumbai,2020-02-29,55.2,188.5,79.0,50.1,2609.5,28.9,91.9,159.2,98.8,,401.0,36.1,401.0,co
Mumbai,2020-03-01,40.5,138.8,49.3,43.1,1491.5,29.6,67.1,126.1,61.4,43.1,401.0,37.0,401.0,co
Mumbai,2020-03-02,55.4,217.6,60.6,25.6,1672.1,46.3,92.2,178.5,75.7,25.6,401.0,57.7,401.0,co
Mumbai,2020-03-03,38.7,150.7,50.6,56.2,457.3,43.1,64.0,134.0,63.1,56.2,401.0,53.7,401.0,co
Mumbai,2020-03-04,33.3,136.4,40.8,31.9,936.2,38.7,54.8,124.5,,31.9,401.0,48.3,401.0,co
Mumbai,2020-03-05,22.2,125.4,38.7,39.4,654.9,38.6,37.1,117.2,48.3,39.4,401.0,48.2,401.0,co
Mumbai,2020-03-06,19.5,117.9,30.1,32.7,689.0,24.1,32.5,112.2,37.6,32.7,401.0,30.1,401.0,co
Mumbai,2020-03-07,21.7,152.6,44.3,43.6,878.1,8.2,36.1,135.3,55.2,43.6,401.0,10.2,401.0,co
Mumbai,2020-03-08,,,,,,,,,,,,,,
Mumbai,2020-03-09,74.7,187.7,49.9,49.0,1694.2,17.4,147.8,158.6,62.2,49.0,401.0,21.7,401.0,co
Mumbai,2020-03-10,29.6,90.5,31.7,43.5,1890.9,22.4,49.3,90.5,39.6,43.5,401.0,28.0,401.0,co
Mumbai,2020-03-11,17.9,87.6,34.7,44.1,726.6,22.9,29.8,87.6,43.4,44.1,401.0,28.6,401.0,co
Mumbai,2020-03-12,17.8,88.8,39.5,41.1,823.6,14.3,29.7,88.8,49.4,41.1,401.0,17.9,401.0,co
Mumbai,2020-03-13,28.9,133.7,40.3,67.9,788.9,9.3,48.2,122.7,,67.9,401.0,11.7,401.0,co
Mumbai,2020-03-14,44.7,187.3,61.0,82.6,1860.3,12.0,74.2,158.3,76.1,82.6,401.0,15.0,401.0,co
Mumbai,2020-03-15,58.4,226.0,78.9,109.0,2664.0,15.4,97.3,184.0,98.7,112.8,401.0,19.3,401.0,co
Mumbai,2020-03-16,66.6,257.9,115.7,106.2,2815.2,19.0,120.1,207.9,135.7,108.6,401.0,23.8,401.0,co
Mumbai,2020-03-17,77.0,254.7,102.1,98.0,3491.7,269.7,155.6,204.7,122.1,98.0,401.0,163.5,401.0,co
Mumbai,2020-03-18,48.0,165.0,68.9,63.0,2125.9,110.3,79.7,143.5,86.0,63.0,401.0,110.7,401.0,co
Mumbai,2020-03-19,30.4,129.5,48.5,54.5,1079.5,27.3,,119.9,60.4,54.5,401.0,34.2,401.0,co
Mumbai,2020-03-20,21.1,95.3,33.4,31.9,899.9,26.0,35.2,95.3,41.8,31.9,401.0,32.4,401.0,co
Mumbai,2020-03-21,22.5,82.5,29.8,43.9,592.9,32.1,37.5,82.5,37.2,43.9,401.0,40.1,401.0,co
Mumbai,2020-03-22,20.1,60.7,16.2,34.3,506.0,30.1,33.5,60.7,20.3,34.3,401.0,37.6,401.0,co
Mumbai,2020-03-23,29.2,72.7,23.4,45.8,550.4,27.3,48.7,72.7,29.3,45.8,401.0,34.1,401.0,co
Mumbai,2020-03-24,37.8,113.2,25.6,64.3,821.6,16.9,62.4,109.1,32.0,64.3,401.0,21.1,401.0,co
Mumbai,2020-03-25,29.0,77.1,20.1,42.2,722.0,13.3,48.4,77.1,25.2,42.2,401.0,16.6,401.0,co
Mumbai,2020-03-26,22.6,59.4,14.8,48.6,428.0,16.9,37.7,59.4,18.5,48.6,401.0,21.1,401.0,co
Mumbai,2020-03-27,26.5,68.5,14.8,49.0,494.8,11.4,44.1,68.5,18.6,49.0,401.0,14.3,401.0,co
Mumbai,2020-03-28,24.1,68.7,15.3,64.8,636.3,12.8,40.1,68.7,19.1,64.8,401.0,16.0,401.0,co
Mumbai,2020-03-29,27.8,78.3,15.3,75.6,593.6,13.9,46.3,78.3,19.1,75.6,401.0,17.4,401.0,co
Mumbai,2020-03-30,27.9,78.4,13.8,52.8,681.4,12.1,46.5,78.4,17.3,52.8,401.0,15.2,401.0,co
Mumbai,2020-03-31,86.3,59.7,9.6,46.6,705.4,10.8,187.2,59.7,12.0,46.6,401.0,13.5,401.0,co
Mumbai,2020-04-01,341.9,69.1,10.2,40.8,513.2,10.7,401.0,69.1,12.8,40.8,401.0,13.3,401.0,co
Mumbai,2020-04-02,523.2,83.3,9.7,54.3,470.6,9.7,401.0,83.3,12.1,54.3,401.0,12.2,401.0,co
Mumbai,2020-04-03,662.6,84.5,8.5,33.0,456.3,9.0,401.0,84.5,10.7,33.0,401.0,11.3,401.0,co
Mumbai,2020-04-04,662.1,78.6,10.2,28.8,502.9,8.9,401.0,78.6,12.8,28.8,401.0,11.1,401.0,co
Mumbai,2020-04-05,663.3,76.2,9.6,33.1,522.4,8.6,401.0,76.2,12.0,33.1,401.0,10.7,401.0,co
Mumbai,2020-04-06,661.9,61.5,6.2,15.7,436.9,9.8,401.0,61.5,7.7,15.7,401.0,12.3,401.0,pm25
Mumbai,2020-04-07,,,,,,,,,,,,,,
Mumbai,2020-04-08,663.8,96.1,6.2,0.1,946.0,10.8,401.0,96.1,7.7,0.1,401.0,13.4,401.0,co
Mumbai,2020-04-09,662.8,88.4,6.2,13.8,358.5,15.2,401.0,88.4,7.8,13.8,401.0,19.0,401.0,pm25
Mumbai,2020-04-10,662.3,81.2,5.4,21.4,375.3,15.7,401.0,81.2,6.8,21.4,401.0,19.6,401.0,pm25
Mumbai,2020-04-11,662.6,86.6,6.1,22.7,499.6,13.2,401.0,86.6,7.6,22.7,401.0,16.5,401.0,co
Mumbai,2020-04-12,662.6,74.9,6.0,17.6,470.6,11.2,401.0,74.9,7.5,17.6,401.0,14.0,401.0,co
Mumbai,2020-04-13,662.9,72.8,5.0,15.4,412.6,9.9,401.0,72.8,6.3,15.4,401.0,12.4,401.0,pm25
Mumbai,2020-04-14,663.3,76.3,6.1,13.7,486.0,10.1,401.0,76.3,7.6,13.7,401.0,12.6,401.0,co
Mumbai,2020-04-15,662.5,64.4,5.5,14.1,586.4,10.4,401.0,64.4,6.8,14.1,401.0,13.0,401.0,co
Mumbai,2020-04-16,661.8,57.2,5.4,10.8,388.4,9.8,401.0,57.2,6.8,10.8,401.0,12.3,401.0,pm25
Mumbai,2020-04-17,661.4,54.0,3.6,0.0,954.0,9.2,401.0,54.0,4.4,0.0,401.0,11.5,401.0,co
Mumbai,2020-04-18,661.5,60.0,4.8,10.4,323.7,9.2,401.0,60.0,6.0,10.4,401.0,11.5,401.0,pm25
Mumbai,2020-04-19,662.1,65.1,5.3,13.6,466.6,10.0,401.0,65.1,6.7,13.6,401.0,12.5,401.0,co
Mumbai,2020-04-20,662.6,77.5,10.4,13.0,494.1,10.9,401.0,77.5,13.0,13.0,401.0,13.7,401.0,co
Mumbai,2020-04-21,661.6,57.4,5.1,11.4,506.0,10.4,401.0,57.4,6.3,11.4,401.0,13.0,401.0,co
Mumbai,2020-04-22,663.3,67.1,3.1,11.1,346.1,11.5,401.0,67.1,3.8,11.1,401.0,14.4,401.0,pm25
Mumbai,2020-04-23,663.6,58.2,4.1,,681.7,14.7,401.0,58.2,5.2,,401.0,18.4,401.0,co
Mumbai,2020-04-24,664.2,56.0,2.8,,1157.1,16.0,401.0,56.0,3.5,,401.0,19.9,401.0,co
Mumbai,2020-04-25,32.6,57.7,,,,60.0,53.7,57.7,,,,74.9,74.9,so2
Mumbai,2020-04-26,664.2,53.0,3.4,,1107.5,23.6,401.0,53.0,4.2,,401.0,29.5,401.0,co
Mumbai,2020-04-27,664.0,46.0,3.5,23.2,345.4,23.2,401.0,46.0,4.3,23.2,401.0,29.0,401.0,pm25
Mumbai,2020-04-28,665.7,60.2,4.2,32.6,376.3,23.7,401.0,60.2,5.3,32.6,401.0,29.7,401.0,pm25
Mumbai,2020-04-29,664.2,60.5,2.1,189.9,523.9,25.0,401.0,60.5,2.7,254.0,401.0,31.3,401.0,co
Mumbai,2020-04-30,666.2,59.2,2.1,,376.7,25.0,401.0,59.2,2.6,,401.0,31.3,401.0,pm25
Mumbai,2020-05-01,665.1,44.2,0.8,,342.2,23.8,401.0,44.2,1.0,,401.0,29.7,401.0,pm25
Mumbai,2020-05-02,664.7,65.6,1.7,,365.7,25.5,401.0,65.6,2.2,,401.0,31.8,401.0,pm25
Mumbai,2020-05-03,664.5,565.5,0.0,,939.7,25.9,401.0,401.0,0.0,,401.0,32.4,401.0,co
Mumbai,2020-05-04,437.9,544.9,2.0,,1016.7,27.6,401.0,401.0,2.4,,401.0,34.5,401.0,co
Mumbai,2020-05-05,15.1,57.8,4.7,,,35.0,25.1,57.8,5.9,,,43.8,57.8,pm10
Mumbai,2020-05-06,12.9,66.9,5.0,,,40.9,21.5,66.9,6.2,,,,66.9,pm10
Mumbai,2020-05-07,,,,,,,,,,,,,,
Mumbai,2020-05-08,18.9,64.1,8.3,12.8,407.3,53.2,31.5,64.1,10.4,12.8,401.0,66.4,401.0,co
Mumbai,2020-05-09,16.9,68.3,9.6,,,62.1,28.2,68.3,12.1,,,77.5,77.5,so2
Mumbai,2020-05-10,11.3,58.4,4.8,16.6,212.1,56.9,18.8,58.4,6.0,16.6,401.0,70.9,401.0,co
Mumbai,2020-05-11,17.4,60.7,7.8,17.3,295.4,59.5,28.9,60.7,9.7,17.3,401.0,74.3,401.0,co
Mumbai,2020-05-12,18.4,60.9,8.7,19.0,298.2,73.3,30.7,60.9,10.8,19.0,401.0,91.5,401.0,co
Mumbai,2020-05-13,16.8,56.8,11.8,,,40.9,28.0,56.8,14.8,,,,56.8,pm10
Mumbai,2020-05-14,17.1,76.5,6.8,13.2,428.8,22.9,28.5,76.5,8.5,13.2,401.0,28.6,401.0,co
Mumbai,2020-05-15,18.1,81.1,5.0,15.0,330.1,19.7,30.1,81.1,6.3,15.0,401.0,24.6,401.0,co
Mumbai,2020-05-16,44.8,142.2,7.2,16.8,329.2,18.3,74.4,128.4,8.9,16.8,401.0,22.9,401.0,co
Mumbai,2020-05-17,18.8,116.2,6.1,26.9,198.8,30.4,31.3,111.1,7.6,26.9,401.0,38.0,401.0,co
Mumbai,2020-05-18,21.8,232.0,5.0,17.8,315.6,54.0,36.4,188.1,6.3,17.8,401.0,67.3,401.0,co
Mumbai,2020-05-19,15.8,227.8,13.4,10.5,583.6,80.5,26.4,185.3,16.7,10.5,401.0,,401.0,co
Mumbai,2020-05-20,22.7,65.6,5.4,10.5,582.1,44.5,37.8,65.6,6.8,10.5,401.0,55.4,401.0,co
Mumbai,2020-05-21,23.8,58.6,10.5,10.5,575.5,18.6,39.7,58.6,13.1,10.5,401.0,23.2,401.0,co
Mumbai,2020-05-22,20.4,54.8,7.4,10.5,592.5,16.2,34.0,54.8,9.2,10.5,401.0,20.3,401.0,co
Mumbai,2020-05-23,13.7,58.3,5.8,10.4,636.0,10.7,22.8,58.3,7.3,10.4,401.0,13.4,401.0,co
Mumbai,2020-05-24,17.0,60.2,5.0,10.0,518.4,15.0,28.3,60.2,6.2,10.0,401.0,18.8,401.0,co
Mumbai,2020-05-25,16.3,54.2,7.0,10.3,534.6,13.6,27.2,54.2,8.7,10.3,401.0,17.0,401.0,co
Mumbai,2020-05-26,15.6,76.5,7.5,10.2,518.8,13.7,25.9,76.5,9.4,10.2,401.0,17.1,401.0,co
Mumbai,2020-05-27,19.1,93.9,13.0,,,7.4,31.9,93.9,16.2,,,9.2,93.9,pm10
Mumbai,2020-05-28,5.0,33.7,3.4,11.3,662.1,4.9,8.3,33.7,4.2,11.3,401.0,6.1,401.0,co
Mumbai,2020-05-29,10.1,36.8,5.5,,,6.4,16.8,36.8,6.9,,,8.0,36.8,pm10
Mumbai,2020-05-30,12.0,29.2,5.7,,,9.3,20.0,29.2,7.2,,,11.7,29.2,pm10
Mumbai,2020-05-31,11.4,70.2,3.9,11.8,374.2,6.8,19.1,70.2,4.9,11.8,401.0,8.5,401.0,co
Mumbai,2020-06-01,23.4,45.0,20.6,,100.0,12.0,39.0,45.0,25.8,,401.0,15.0,401.0,co
Mumbai,2020-06-02,22.5,53.9,26.2,,447.2,14.6,37.4,53.9,32.7,,401.0,18.3,401.0,co
Mumbai,2020-06-03,7.8,15.9,12.0,22.8,231.0,16.4,13.0,15.9,15.1,22.8,401.0,20.5,401.0,co
Mumbai,2020-06-04,22.8,43.3,24.5,14.7,507.3,16.4,38.1,43.3,30.6,14.7,401.0,20.5,401.0,co
Mumbai,2020-06-05,10.8,32.2,18.6,13.5,146.0,15.6,18.0,32.2,23.3,13.5,401.0,19.5,401.0,co
Mumbai,2020-06-06,,,,,,,,,,,,,,
Mumbai,2020-06-07,11.9,27.6,19.8,13.5,414.9,10.5,19.8,27.6,24.7,13.5,401.0,13.1,401.0,co
Mumbai,2020-06-08,13.7,27.1,14.0,17.2,413.4,11.5,22.9,27.1,17.5,17.2,401.0,14.4,401.0,co
Mumbai,2020-06-09,11.3,39.5,9.3,12.4,357.4,12.2,18.8,39.5,11.7,12.4,401.0,15.3,401.0,co
Mumbai,2020-06-10,13.6,47.1,6.0,11.6,1001.4,13.3,22.7,47.1,7.5,11.6,401.0,16.6,401.0,co
Mumbai,2020-06-11,13.2,44.2,8.8,11.6,1013.2,12.7,22.0,44.2,11.0,11.6,401.0,15.9,401.0,co
Mumbai,2020-06-12,9.6,28.1,1.2,11.5,1055.0,2.5,15.9,28.1,1.4,11.5,401.0,3.2,401.0,co
Mumbai,2020-06-13,6.2,15.9,1.1,11.6,1036.7,0.0,10.3,15.9,1.4,11.6,401.0,0.0,401.0,co
Mumbai,2020-06-14,8.6,24.5,18.2,11.5,1085.0,13.2,14.4,24.5,22.7,11.5,401.0,16.5,401.0,co
Mumbai,2020-06-15,9.2,29.5,1.2,11.5,1095.0,0.0,15.3,29.5,1.4,11.5,401.0,0.0,401.0,co
Mumbai,2020-06-16,15.9,22.3,1.2,11.4,1086.7,2.6,26.6,22.3,1.5,11.4,401.0,3.3,401.0,co
Mumbai,2020-06-17,11.7,19.0,1.2,11.5,1116.2,2.5,19.5,19.0,1.4,11.5,401.0,3.1,401.0,co
Mumbai,2020-06-18,9.0,31.8,11.0,9.9,577.0,15.4,15.1,31.8,13.7,9.9,401.0,19.3,401.0,co
Mumbai,2020-06-19,14.5,59.2,6.7,9.4,572.5,16.6,24.2,59.2,8.3,9.4,401.0,20.7,401.0,co
Mumbai,2020-06-20,10.7,53.4,7.5,9.5,401.0,15.6,17.8,53.4,9.4,9.5,401.0,19.6,401.0,co
Mumbai,2020-06-21,10.2,44.0,5.2,11.0,475.6,15.8,17.0,44.0,6.5,11.0,401.0,19.7,401.0,co
Mumbai,2020-06-22,11.4,44.7,7.8,7.4,469.8,16.3,18.9,44.7,9.8,7.4,401.0,20.4,401.0,co
Mumbai,2020-06-23,9.2,34.2,14.7,8.6,475.3,2.5,15.3,34.2,18.3,8.6,401.0,3.1,401.0,co
Mumbai,2020-06-24,8.6,32.8,2.8,8.1,500.7,2.5,14.3,32.8,3.5,8.1,401.0,3.1,401.0,co
Mumbai,2020-06-25,14.4,50.6,0.8,8.0,484.6,2.8,24.0,,1.0,8.0,401.0,3.5,401.0,co
Mumbai,2020-06-26,18.5,75.7,1.0,8.4,588.2,23.2,30.8,75.7,1.3,8.4,401.0,29.0,401.0,co
Mumbai,2020-06-27,17.4,113.4,1.2,8.1,568.6,22.6,29.0,109.2,1.5,8.1,401.0,28.2,401.0,co
Mumbai,2020-06-28,12.4,51.8,1.4,8.3,465.1,22.5,20.6,51.8,1.7,8.3,401.0,28.1,401.0,co
Mumbai,2020-06-29,8.2,26.0,2.3,8.4,443.9,22.6,13.7,26.0,2.8,8.4,401.0,28.3,401.0,co
Mumbai,2020-06-30,4.3,18.1,3.1,8.1,519.0,22.4,7.2,18.1,3.9,8.1,401.0,28.0,401.0,co
Mumbai,2020-07-01,6.8,29.7,1.8,8.0,566.8,22.4,11.3,29.7,2.2,8.0,401.0,28.1,401.0,co
Mumbai,2020-07-02,7.2,24.2,1.1,7.9,481.3,22.5,11.9,24.2,1.4,7.9,401.0,28.1,401.0,co
Mumbai,2020-07-03,6.6,16.0,1.6,8.1,464.6,26.3,10.9,16.0,2.0,8.1,401.0,32.9,401.0,co
Mumbai,2020-07-04,5.3,13.6,2.0,8.8,444.1,25.5,8.9,13.6,2.6,8.8,401.0,31.8,401.0,co
Mumbai,2020-07-05,10.5,43.9,1.8,9.1,474.1,0.0,17.5,43.9,2.3,9.1,401.0,0.0,401.0,co
Mumbai,2020-07-06,,,,,,,,,,,,,,
Mumbai,2020-07-07,7.6,25.7,4.1,11.6,980.0,23.3,12.7,25.7,5.1,11.6,401.0,29.1,401.0,co
Mumbai,2020-07-08,10.4,51.6,8.1,11.5,986.7,15.7,17.3,51.6,10.1,11.5,401.0,19.6,401.0,co
Mumbai,2020-07-09,14.0,63.8,9.9,11.5,1154.3,15.8,23.3,63.8,12.3,11.5,401.0,19.7,401.0,co
Mumbai,2020-07-10,9.4,56.1,5.5,11.5,1114.3,15.6,15.7,56.1,6.9,11.5,401.0,19.5,401.0,co
Mumbai,2020-07-11,8.1,39.1,7.9,11.5,977.5,15.6,13.4,39.1,9.9,11.5,401.0,19.5,401.0,co
Mumbai,2020-07-12,6.8,20.3,8.8,11.5,1175.7,15.7,11.3,20.3,11.0,11.5,401.0,19.7,401.0,co
Mumbai,2020-07-13,11.4,40.8,9.3,11.5,1188.6,15.9,19.1,40.8,11.7,11.5,401.0,19.9,401.0,co
Mumbai,2020-07-14,7.4,17.7,11.5,11.6,1195.0,16.0,12.3,17.7,14.4,11.6,401.0,20.0,401.0,co
Mumbai,2020-07-15,7.4,18.9,11.6,11.5,677.9,16.3,12.3,18.9,14.5,11.5,401.0,20.3,401.0,co
Mumbai,2020-07-16,6.1,20.5,13.3,11.5,1122.9,16.1,10.2,20.5,16.6,11.5,401.0,20.1,401.0,co
Mumbai,2020-07-17,7.9,25.1,11.8,8.4,476.1,18.3,13.2,25.1,14.7,8.4,401.0,22.9,401.0,co
Mumbai,2020-07-18,10.2,39.0,10.6,9.2,502.3,18.4,17.1,39.0,13.3,9.2,401.0,23.0,401.0,co
Mumbai,2020-07-19,9.8,47.3,8.4,9.4,502.9,17.8,16.3,47.3,10.4,9.4,401.0,22.2,401.0,co
Mumbai,2020-07-20,334.8,47.0,10.3,7.9,412.4,16.3,401.0,47.0,12.8,7.9,401.0,20.4,401.0,co
Mumbai,2020-07-21,153.7,70.6,10.6,8.8,471.2,20.3,326.1,70.6,13.2,8.8,401.0,25.4,401.0,co
Mumbai,2020-07-22,9.3,36.8,8.5,8.4,489.0,21.0,15.6,36.8,10.6,8.4,401.0,26.3,401.0,co
Mumbai,2020-07-23,8.8,33.0,10.1,8.9,487.0,21.7,14.6,33.0,12.6,8.9,401.0,27.1,401.0,co
Mumbai,2020-07-24,14.9,45.1,14.4,9.9,706.1,21.7,24.8,45.1,18.1,9.9,401.0,27.1,401.0,co
Mumbai,2020-07-25,9.9,35.3,21.4,6.6,421.5,30.8,16.5,35.3,26.8,6.6,401.0,38.6,401.0,co
Mumbai,2020-07-26,3.0,7.5,17.0,,,32.6,5.0,7.5,21.2,,,40.8,40.8,so2
Mumbai,2020-07-27,6.7,263.6,17.4,,,30.3,11.2,213.6,21.8,,,37.9,213.6,pm10
Mumbai,2020-07-28,23.0,509.0,26.1,,,32.8,38.4,401.0,32.7,,,41.1,401.0,pm10
Mumbai,2020-07-29,18.1,985.0,,,554.8,50.2,30.1,401.0,,,401.0,62.5,401.0,pm10
Mumbai,2020-07-30,16.3,515.2,15.1,5.1,666.9,31.5,27.2,401.0,18.8,5.1,401.0,39.4,401.0,co
Mumbai,2020-07-31,5.3,500.7,12.3,4.9,596.7,34.6,8.9,401.0,15.3,4.9,401.0,43.2,401.0,co
Mumbai,2020-08-01,,,,,,,,,,,,,,
Mumbai,2020-08-02,,,,,,,,,,,,,,
Mumbai,2020-08-03,3.0,3.8,9.2,,,32.5,5.0,3.8,11.5,,,40.6,40.6,so2
Mumbai,2020-08-04,3.5,32.9,17.7,,,26.0,5.8,32.9,22.2,,,32.5,32.9,pm10
Mumbai,2020-08-05,,,,,,,,,,,,,,
Mumbai,2020-08-06,5.2,40.5,10.7,18.7,392.3,23.2,8.6,40.5,13.4,18.7,401.0,28.9,401.0,co
Mumbai,2020-08-07,9.8,45.1,10.7,17.4,339.8,24.3,16.4,45.1,13.3,17.4,401.0,30.4,401.0,co
Mumbai,2020-08-08,11.3,52.0,8.5,,,25.7,18.9,52.0,10.6,,,32.1,52.0,pm10
Mumbai,2020-08-09,10.5,44.4,9.4,,112.5,25.2,17.5,44.4,11.7,,401.0,31.5,401.0,co
Mumbai,2020-08-10,13.1,49.7,12.2,,98.3,22.7,21.9,49.7,15.2,,401.0,28.4,401.0,co
Mumbai,2020-08-11,10.2,56.6,0.9,11.6,491.7,27.3,17.0,56.6,1.1,11.6,401.0,34.1,401.0,co
Mumbai,2020-08-12,8.9,38.6,1.2,11.6,455.8,31.0,14.9,38.6,1.5,11.6,401.0,38.8,401.0,co
Mumbai,2020-08-13,11.5,41.2,22.1,4.9,211.7,27.3,19.2,41.2,27.6,4.9,401.0,34.2,401.0,co
Mumbai,2020-08-14,259.7,39.8,23.8,,,27.1,401.0,39.8,29.7,,,33.8,401.0,pm25
Mumbai,2020-08-15,12.9,39.1,17.7,,,25.4,21.5,39.1,22.2,,,31.7,39.1,pm10
Mumbai,2020-08-16,13.6,62.2,12.0,,,26.4,22.6,62.2,15.0,,,33.0,62.2,pm10
Mumbai,2020-08-17,13.1,42.6,20.5,,,23.6,21.9,42.6,25.6,,,29.4,42.6,pm10
Mumbai,2020-08-18,8.8,30.9,10.0,,,21.1,14.6,30.9,12.5,,,26.3,30.9,pm10
Mumbai,2020-08-19,6.9,40.5,11.1,,,25.4,11.4,40.5,13.9,,,31.7,40.5,pm10
Mumbai,2020-08-20,9.1,33.6,10.3,,,22.5,15.1,33.6,12.9,,,28.2,33.6,pm10
Mumbai,2020-08-21,2.4,9.7,1.2,,,15.3,4.0,9.7,1.5,,,19.2,19.2,so2
Mumbai,2020-08-22,11.5,25.2,1.2,,,14.6,19.2,25.2,1.5,,,18.2,25.2,pm10
Mumbai,2020-08-23,8.2,14.8,4.6,,,14.4,13.7,14.8,5.8,,,18.1,18.1,so2
Mumbai,2020-08-24,11.1,60.4,13.1,11.6,1043.3,14.3,18.6,60.4,16.4,11.6,401.0,17.9,401.0,co
Mumbai,2020-08-25,11.2,48.2,9.2,,,22.4,18.7,48.2,11.5,,,28.0,48.2,pm10
